StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,versuchsleitung,bedingung,einwilligung,codeword,sr_know1,sr_know2,test_know1,test_know2,test_know3,test_know4,test_know5,test_know6,test_know7,test_know8,test_know9,test_know10,test_know11,se_test1,se_test2,se_intro2,se1,se2,se3,se4,se5,se6,se7,se8,se9,se10,se11,se12,ac3,VL_kontaktiert,gender,age,ac1,edu,employ,employ_7_TEXT,SHD,SHD_1_TEXT,ExpertiseSMD,ExpertisePrivacyCS,ExperienceAR,sys_trust1,sys_trust2,sys_trust3,sys_trust4,sys_trust5,sys_trust6,sys_trust7,sys_trust8,sys_trust9,sys_trust10,sys_trust11,sys_trust12,symb_trust1,symb_trust2,symb_trust3,symb_trust4,symb_trust5,sa1,sa2,sa3,sa4,sa5,sa6,ac2,anmerkung_nachfrage,anmerkung_nachfrage_2_TEXT,anmerkung_sonstiges,anmerkung_sonstiges_2_TEXT,FL_31_DO,FL_24_DO,FL_26_DO,FL_15_DO,FL_17_DO,PerceivedKnowledge_DO,TestedKnowledge_DO,Self-Efficacy_DO,Demographie_DO,SystemTrust_DO,SymbolTrust_DO,SafetyAttitude_DO
2024-05-02 10:00:30,2024-05-02 10:54:45,0,100,3254,1,2024-05-02 10:54:45,R_2R3ox16xOIGh1El,anonymous,DE,1,1,1,OE03EN7,1,1,"1,2,3","3,4",4,1,"2,4",1,1,3,"1,2,3","1,4","3,4",7,6,-99,6,4,6,6,6,6,4,5,4,5,6,6,1,1,2,26,1,6,4,-99,2,-99,2,3,2,2,4,4,3,4,1,4,4,3,4,3,6,2,3,3,4,3,2,3,4,1,3,2,5,1,-99,2,TV and Rauchmelder konnte sich schwer einscannen lassen,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know5|test_know11|test_know8|test_know9|test_know3|test_know1|test_know6|test_know4|test_know2|test_know7|test_know10,se_intro1|se_test1|se_test2|se_intro2|se9|se4|se1|se10|se5|se2|se8|se12|se7|se3|ac3|se11|se6,employ|age|gender|ac1|edu|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust2|sys_trust3|sys_trust8|sys_trust11|sys_trust1|sys_trust9|sys_trust12|sys_trust6|sys_trust10|sys_trust5|sys_trust7|sys_trust4,sym_trust_into|symb_trust2|symb_trust3|symb_trust4|symb_trust5|symb_trust1,sa_intro|sa4|sa3|sa6|sa1|sa2|ac2|sa5
2024-05-02 10:54:51,2024-05-02 11:54:03,0,100,3552,1,2024-05-02 11:54:04,R_5aJ4YVOj97a9spm,anonymous,DE,1,5,1,NN19RG0,2,2,"1,2,3","3,4",4,"1,3",1,1,"1,4","1,3","1,3","1,4","3,4",7,4,-99,5,2,3,4,5,6,3,1,4,3,7,5,1,1,2,23,1,6,4,-99,2,-99,2,3,2,2,4,2,2,1,1,3,4,5,6,2,5,6,5,5,5,5,3,3,2,3,2,2,5,1,-99,2,Rauchmelder bei einer Aufgabe hat gefehlt,,,,FL_17|Demographie,SystemTrust|SafetyAttitude|PerceivedKnowledge|Self-Efficacy|SymbolTrust|TestedKnowledge,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know9|test_know1|test_know6|test_know10|test_know5|test_know4|test_know3|test_know2|test_know8|test_know11,se_intro1|se_test1|se_test2|se_intro2|se12|se10|se2|ac3|se9|se11|se1|se3|se7|se8|se4|se6|se5,gender|employ|age|ac1|edu|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust8|sys_trust4|sys_trust12|sys_trust5|sys_trust10|sys_trust9|sys_trust11|sys_trust7|sys_trust3|sys_trust1|sys_trust6|sys_trust2,sym_trust_into|symb_trust4|symb_trust5|symb_trust1|symb_trust3|symb_trust2,sa_intro|sa4|sa2|sa3|sa6|sa5|sa1|ac2
2024-05-02 11:55:29,2024-05-02 12:53:34,0,100,3485,1,2024-05-02 12:53:35,R_5HhA3ViEjHya413,anonymous,DE,1,3,1,ND04TZ5,2,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4",3,"1,2,3",4,"2,3,4",7,6,-99,4,1,7,1,2,4,3,5,1,2,6,6,1,1,1,28,1,6,4,-99,2,-99,2,3,2,2,3,3,1,1,3,4,5,3,2,1,2,1,1,1,1,1,2,5,2,1,4,1,5,1,-99,2,Router aufm Boden angezeigt; Aufgabe Kim/Marie haben beide nicht geklappt,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know9|test_know3|test_know8|test_know2|test_know11|test_know4|test_know1|test_know5|test_know6|test_know10,se_intro1|se_test1|se_test2|se_intro2|se7|se6|se10|se2|se8|se11|se12|se9|se5|se1|ac3|se3|se4,ac1|employ|gender|age|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust6|sys_trust2|sys_trust1|sys_trust9|sys_trust5|sys_trust10|sys_trust11|sys_trust12|sys_trust4|sys_trust7|sys_trust3|sys_trust8,sym_trust_into|symb_trust2|symb_trust5|symb_trust1|symb_trust4|symb_trust3,sa_intro|sa1|sa4|sa6|sa3|sa5|ac2|sa2
2024-05-02 12:55:56,2024-05-02 13:45:36,0,100,2979,1,2024-05-02 13:45:37,R_1V3dNjCBozQboPX,anonymous,DE,1,4,1,AO12CH2,2,2,"1,2,3","3,4",4,"1,3","2,4",3,"1,2",1,"1,3","1,2","3,4",7,5,-99,2,2,4,2,4,4,3,2,2,5,6,4,1,1,2,22,1,6,4,-99,1,Intelligentes Tuerschloss Nuki,2,3,2,5,4,4,6,6,5,6,6,6,5,5,6,3,5,4,5,4,2,2,3,1,4,2,5,1,-99,2,Rauchmelder wollte nicht einscannen; aber dann hats geklappt,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know11|test_know9|test_know1|test_know2|test_know8|test_know10|test_know6|test_know3|test_know5|test_know4,se_intro1|se_test1|se_test2|se_intro2|se1|se6|se4|se2|se9|se8|se3|se10|se12|se11|se5|se7|ac3,employ|gender|age|ac1|edu|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust9|sys_trust11|sys_trust6|sys_trust8|sys_trust12|sys_trust4|sys_trust5|sys_trust2|sys_trust10|sys_trust7|sys_trust3|sys_trust1,sym_trust_into|symb_trust1|symb_trust4|symb_trust3|symb_trust2|symb_trust5,sa_intro|sa6|sa1|sa4|sa5|ac2|sa3|sa2
2024-04-25 14:10:04,2024-05-06 15:43:01,0,100,955976,1,2024-05-06 15:43:01,R_8nT9Clu7ipsFs5V,anonymous,DE,6,1,1,Ug18os3,2,2,"1,3","3,4",4,1,2,1,1,"1,3","1,4","1,3,4",3,7,1,-99,4,4,6,1,6,3,2,4,3,7,3,3,1,1,1,31,1,4,4,-99,2,-99,2,3,1,2,7,3,3,2,3,5,7,5,1,3,4,3,1,2,2,2,3,3,3,4,2,2,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know7|test_know5|test_know4|test_know8|test_know3|test_know2|test_know1|test_know6|test_know11|test_know9|test_know10,se_intro1|se_test1|se_test2|se_intro2|se6|ac3|se8|se12|se7|se10|se5|se1|se11|se2|se3|se9|se4,gender|ac1|age|employ|edu|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust3|sys_trust7|sys_trust8|sys_trust9|sys_trust11|sys_trust2|sys_trust1|sys_trust4|sys_trust5|sys_trust6|sys_trust12|sys_trust10,sym_trust_into|symb_trust3|symb_trust4|symb_trust5|symb_trust1|symb_trust2,sa_intro|sa2|sa3|sa5|sa1|ac2|sa6|sa4
2024-05-07 15:51:26,2024-05-07 17:25:40,0,100,5654,1,2024-05-07 17:25:41,R_4RfuEY3vH1j7Bl2,anonymous,DE,6,4,1,Zl22UR7,3,2,1,3,4,4,1,4,2,2,3,1,3,7,1,-99,4,7,1,7,1,7,7,1,1,7,7,1,1,1,1,27,1,7,4,-99,1,Smart watch,1,3,2,7,7,7,7,1,1,7,7,7,7,7,7,6,6,6,6,3,5,5,5,5,5,1,5,2,Offene Port beim Router wurden nicht angezeigt.,2,Testperson konnte kein deutsch. Erklärungen auf Englisch. Übersetzung am Tablet mit Handy Übersetzer.,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SystemTrust|SafetyAttitude|SymbolTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know2|test_know5|test_know6|test_know10|test_know1|test_know3|test_know4|test_know7|test_know11|test_know9|test_know8,se_intro1|se_test1|se_test2|se_intro2|se10|se4|se5|se12|se7|se3|ac3|se9|se8|se1|se11|se6|se2,gender|edu|employ|ac1|age|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust4|sys_trust5|sys_trust8|sys_trust6|sys_trust9|sys_trust12|sys_trust10|sys_trust2|sys_trust11|sys_trust3|sys_trust7|sys_trust1,sym_trust_into|symb_trust3|symb_trust5|symb_trust1|symb_trust2|symb_trust4,sa_intro|sa4|sa6|sa2|sa5|sa3|ac2|sa1
2024-05-10 11:39:36,2024-05-10 12:43:30,0,100,3834,1,2024-05-10 12:43:31,R_2yZCTSrBbW7QQg1,anonymous,DE,9,1,1,NA30TT1,1,1,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,3","1,2,3","1,4","1,3,4",7,5,-99,3,3,7,2,4,7,3,6,3,1,5,7,1,1,2,22,1,6,4,-99,2,-99,2,3,1,7,6,6,7,3,7,7,7,6,6,7,6,6,6,6,6,3,3,5,1,1,5,4,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SafetyAttitude|SystemTrust|SymbolTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know4|test_know3|test_know1|test_know7|test_know6|test_know2|test_know11|test_know8|test_know9|test_know5|test_know10,se_intro1|se_test1|se_test2|se_intro2|se6|se9|ac3|se8|se4|se12|se7|se11|se5|se1|se3|se2|se10,gender|age|employ|ac1|edu|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust8|sys_trust9|sys_trust3|sys_trust10|sys_trust11|sys_trust1|sys_trust4|sys_trust2|sys_trust5|sys_trust7|sys_trust12|sys_trust6,sym_trust_into|symb_trust5|symb_trust3|symb_trust1|symb_trust4|symb_trust2,sa_intro|ac2|sa6|sa1|sa3|sa5|sa2|sa4
2024-05-10 12:55:08,2024-05-10 13:37:33,0,100,2544,1,2024-05-10 13:37:33,R_2f9XHeNX2WEag1Z,anonymous,DE,8,1,1,AN01RA0,2,1,3,3,2,3,4,1,4,1,3,3,3,7,4,-99,2,4,6,1,3,7,2,4,1,4,1,2,1,1,2,23,1,6,4,-99,2,-99,2,3,2,1,1,1,4,6,1,5,2,1,1,4,4,1,4,1,3,1,1,3,4,3,4,3,5,1,-99,1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,FL_26|Demographie,SymbolTrust|SafetyAttitude|SystemTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know11|test_know4|test_know2|test_know8|test_know1|test_know6|test_know9|test_know10|test_know3|test_know7|test_know5,se_intro1|se_test1|se_test2|se_intro2|se2|se5|se12|se1|se9|se8|se11|se7|se3|ac3|se4|se10|se6,ac1|age|gender|employ|edu|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust7|sys_trust12|sys_trust11|sys_trust8|sys_trust3|sys_trust1|sys_trust2|sys_trust9|sys_trust10|sys_trust6|sys_trust5|sys_trust4,sym_trust_into|symb_trust5|symb_trust3|symb_trust4|symb_trust2|symb_trust1,sa_intro|sa3|sa2|sa6|ac2|sa5|sa4|sa1
2024-05-14 10:26:13,2024-05-14 11:42:38,0,100,4585,1,2024-05-14 11:42:39,R_2kv4utLW3wASB8h,anonymous,DE,8,3,1,AR23LD7,2,2,"1,2","3,4",4,1,"1,2,4",1,"1,2","1,3","1,3","1,4",3,7,1,-99,3,3,5,3,3,5,3,4,3,5,5,6,1,1,2,27,1,7,4,-99,2,-99,2,3,2,4,5,5,5,3,3,5,6,5,4,5,5,3,2,3,2,3,2,4,3,2,3,4,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,FL_26|Demographie,SymbolTrust|SafetyAttitude|SystemTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know5|test_know10|test_know3|test_know2|test_know11|test_know8|test_know6|test_know1|test_know4|test_know7,se_intro1|se_test1|se_test2|se_intro2|se8|se4|se11|se2|se3|se12|se9|se6|se5|ac3|se1|se7|se10,gender|age|edu|ac1|employ|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust11|sys_trust1|sys_trust9|sys_trust3|sys_trust8|sys_trust7|sys_trust5|sys_trust12|sys_trust6|sys_trust10|sys_trust2|sys_trust4,sym_trust_into|symb_trust3|symb_trust4|symb_trust5|symb_trust1|symb_trust2,sa_intro|sa4|sa2|ac2|sa5|sa6|sa3|sa1
2024-05-14 11:42:51,2024-05-14 12:57:07,0,100,4455,1,2024-05-14 12:57:08,R_41sdPeV1LnrEIgh,anonymous,DE,8,3,1,EA29RN0,2,2,"1,2,3",4,4,1,"1,2",1,4,3,1,"1,3","2,3,4",6,1,-99,5,2,5,4,4,4,3,5,3,6,5,3,1,1,2,23,1,6,4,-99,1,Blutdruckmessgerät,2,3,2,3,3,4,3,4,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,2,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SafetyAttitude|SystemTrust|SymbolTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know2|test_know4|test_know6|test_know9|test_know7|test_know10|test_know1|test_know8|test_know3|test_know5|test_know11,se_intro1|se_test1|se_test2|se_intro2|se9|se11|se1|se12|se8|se3|ac3|se10|se2|se5|se7|se6|se4,gender|age|employ|edu|ac1|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust9|sys_trust3|sys_trust1|sys_trust8|sys_trust10|sys_trust4|sys_trust6|sys_trust5|sys_trust7|sys_trust11|sys_trust12|sys_trust2,sym_trust_into|symb_trust1|symb_trust5|symb_trust4|symb_trust3|symb_trust2,sa_intro|sa6|sa4|sa3|ac2|sa5|sa2|sa1
2024-05-14 12:57:25,2024-05-14 13:52:26,0,100,3301,1,2024-05-14 13:52:27,R_1qjTZu5KImWRSsK,anonymous,DE,8,2,1,AL10AL3,2,2,"1,3","3,4",4,1,4,3,2,3,"1,2,3",1,3,5,1,-99,4,6,5,5,3,4,2,5,4,3,7,2,1,1,2,21,1,6,4,-99,2,-99,2,3,2,5,4,4,4,3,1,6,7,5,5,3,5,1,3,5,3,4,1,3,2,1,3,2,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know10|test_know6|test_know3|test_know8|test_know1|test_know7|test_know5|test_know9|test_know4|test_know2|test_know11,se_intro1|se_test1|se_test2|se_intro2|ac3|se1|se12|se9|se2|se11|se5|se6|se10|se3|se4|se8|se7,edu|gender|ac1|age|employ|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust2|sys_trust1|sys_trust8|sys_trust11|sys_trust4|sys_trust10|sys_trust9|sys_trust7|sys_trust3|sys_trust12|sys_trust5|sys_trust6,sym_trust_into|symb_trust5|symb_trust3|symb_trust1|symb_trust2|symb_trust4,sa_intro|sa3|sa6|sa1|sa5|sa4|sa2|ac2
2024-05-14 13:52:32,2024-05-14 14:42:46,0,100,3014,1,2024-05-14 14:42:47,R_5gBlOxLy4jFRjfb,anonymous,DE,8,2,1,NG13IL2,2,2,1,3,4,1,1,1,4,1,1,1,3,7,3,-99,5,6,5,4,5,4,4,4,5,5,4,6,1,1,2,22,1,6,4,-99,2,-99,2,3,2,6,6,6,6,4,6,6,6,6,6,6,6,4,5,5,5,4,4,4,3,2,4,2,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SymbolTrust|SafetyAttitude|SystemTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know3|test_know7|test_know11|test_know4|test_know2|test_know8|test_know10|test_know1|test_know6|test_know5|test_know9,se_intro1|se_test1|se_test2|se_intro2|se5|se3|se2|se1|se9|se12|se4|ac3|se7|se10|se11|se8|se6,gender|age|edu|ac1|employ|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust2|sys_trust11|sys_trust6|sys_trust3|sys_trust12|sys_trust7|sys_trust8|sys_trust4|sys_trust10|sys_trust5|sys_trust1|sys_trust9,sym_trust_into|symb_trust2|symb_trust3|symb_trust1|symb_trust5|symb_trust4,sa_intro|sa5|sa6|ac2|sa1|sa3|sa4|sa2
2024-05-13 15:47:58,2024-05-14 14:58:56,0,100,83457,1,2024-05-14 14:58:56,R_2CPvhO2bNBH8sDg,anonymous,DE,6,5,1,AN29IN1,1,1,"1,2,3","3,4",4,1,"1,2",2,1,3,"1,2","1,4","3,4",7,3,-99,2,3,4,2,5,3,2,3,3,2,6,1,1,1,2,23,1,6,4,-99,2,-99,2,3,2,4,6,5,3,2,1,4,4,5,5,4,6,3,4,3,4,3,1,3,2,1,1,1,5,1,-99,1,-99,,,,Demographie|FL_17,Self-Efficacy|SystemTrust|PerceivedKnowledge|SymbolTrust|TestedKnowledge|SafetyAttitude,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know6|test_know1|test_know3|test_know5|test_know11|test_know10|test_know2|test_know4|test_know9|test_know7|test_know8,se_intro1|se_test1|se_test2|se_intro2|se8|se10|se2|se5|se11|ac3|se7|se9|se6|se12|se1|se3|se4,edu|ac1|age|employ|gender|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust4|sys_trust12|sys_trust8|sys_trust7|sys_trust6|sys_trust3|sys_trust5|sys_trust9|sys_trust2|sys_trust10|sys_trust11|sys_trust1,sym_trust_into|symb_trust5|symb_trust3|symb_trust1|symb_trust4|symb_trust2,sa_intro|sa3|sa5|sa2|ac2|sa6|sa1|sa4
2024-05-14 14:58:59,2024-05-15 16:08:31,0,100,90571,1,2024-05-15 16:08:32,R_2lZTdZfDynFUSjv,anonymous,DE,6,3,1,AL10DA2,3,2,"1,2,3","3,4",4,1,"1,2,4",1,2,"1,3","1,3","1,3,4","3,4",7,4,-99,2,4,6,3,4,6,5,5,2,6,6,4,1,1,2,21,1,6,4,-99,2,-99,2,3,1,6,5,5,6,4,7,4,5,6,6,6,6,2,4,4,4,3,3,4,2,3,4,3,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know7|test_know10|test_know2|test_know5|test_know11|test_know9|test_know8|test_know6|test_know4|test_know3|test_know1,se_intro1|se_test1|se_test2|se_intro2|se9|se2|se3|se7|se4|se6|se10|se1|ac3|se11|se8|se12|se5,employ|ac1|gender|edu|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust3|sys_trust11|sys_trust8|sys_trust1|sys_trust12|sys_trust5|sys_trust10|sys_trust9|sys_trust2|sys_trust7|sys_trust6|sys_trust4,sym_trust_into|symb_trust2|symb_trust5|symb_trust4|symb_trust3|symb_trust1,sa_intro|sa2|sa6|sa4|sa5|ac2|sa1|sa3
2024-05-15 16:08:39,2024-05-15 17:05:09,0,100,3390,1,2024-05-15 17:05:10,R_2PRVqIAhSHcmvhT,anonymous,DE,6,4,1,ND14SK1,3,3,"1,2,3","3,4","4,5",1,"1,2,4",1,1,"1,2,3","1,2,3","1,4","3,4",7,2,-99,6,5,6,3,4,6,4,7,1,5,6,6,1,1,1,23,1,7,4,-99,1,"Amazon Echo, Smarte Lampen und Smarte Überwachungskameras",1,3,1,7,6,6,6,3,7,7,6,6,6,4,7,3,4,5,4,3,3,4,2,2,2,4,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SafetyAttitude|SystemTrust|SymbolTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know11|test_know8|test_know4|test_know5|test_know2|test_know3|test_know9|test_know7|test_know10|test_know6|test_know1,se_intro1|se_test1|se_test2|se_intro2|se11|se3|se5|se10|se6|se7|se1|ac3|se8|se4|se2|se9|se12,employ|edu|ac1|gender|age|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust6|sys_trust10|sys_trust5|sys_trust3|sys_trust2|sys_trust11|sys_trust9|sys_trust8|sys_trust7|sys_trust4|sys_trust1|sys_trust12,sym_trust_into|symb_trust4|symb_trust3|symb_trust2|symb_trust5|symb_trust1,sa_intro|sa4|ac2|sa1|sa2|sa3|sa5|sa6
2024-05-17 12:48:58,2024-05-17 13:59:37,0,100,4239,1,2024-05-17 13:59:38,R_2itlC3UiVRLw1jy,anonymous,DE,6,2,1,HM01ZA5,2,2,"1,2,3","3,4","1,4,5",1,"1,2,4",1,3,1,3,1,"1,3",7,1,-99,1,2,1,1,4,1,1,1,1,1,2,5,1,1,1,28,1,7,4,-99,1,Apple Watch,2,3,2,7,6,4,6,1,7,6,7,7,6,7,7,5,4,4,4,4,4,3,2,3,1,3,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SystemTrust|SafetyAttitude|SymbolTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know8|test_know4|test_know10|test_know2|test_know6|test_know9|test_know1|test_know7|test_know5|test_know3|test_know11,se_intro1|se_test1|se_test2|se_intro2|se9|se7|se10|se12|ac3|se5|se2|se11|se1|se8|se4|se3|se6,age|employ|gender|ac1|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust7|sys_trust2|sys_trust4|sys_trust5|sys_trust10|sys_trust3|sys_trust8|sys_trust1|sys_trust6|sys_trust9|sys_trust11,sym_trust_into|symb_trust5|symb_trust2|symb_trust1|symb_trust3|symb_trust4,sa_intro|sa6|ac2|sa1|sa4|sa3|sa5|sa2
2024-05-20 10:49:52,2024-05-20 11:47:39,0,100,3467,1,2024-05-20 11:47:40,R_8220w1r7Z5KWmVH,anonymous,DE,8,2,1,EB15RS0,3,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,2,3","2,3","1,4","3,4",7,4,-99,5,4,6,5,6,7,4,5,3,5,6,5,1,1,2,23,1,6,4,-99,2,-99,2,3,1,3,5,5,4,3,5,5,6,5,3,5,3,3,4,5,4,1,4,4,4,4,4,3,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SystemTrust|SafetyAttitude|SymbolTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know10|test_know2|test_know11|test_know6|test_know1|test_know5|test_know8|test_know4|test_know3|test_know7,se_intro1|se_test1|se_test2|se_intro2|ac3|se4|se12|se6|se5|se2|se8|se10|se9|se3|se7|se11|se1,gender|employ|ac1|edu|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust11|sys_trust10|sys_trust5|sys_trust4|sys_trust3|sys_trust7|sys_trust8|sys_trust12|sys_trust6|sys_trust1|sys_trust2|sys_trust9,sym_trust_into|symb_trust1|symb_trust2|symb_trust4|symb_trust5|symb_trust3,sa_intro|sa5|ac2|sa3|sa6|sa4|sa1|sa2
2024-05-20 11:47:58,2024-05-20 12:35:39,0,100,2860,1,2024-05-20 12:35:39,R_2wLALK9AQFRxUFw,anonymous,DE,8,2,1,le08rn0,2,2,"1,2,3","3,4",4,"1,3,4","1,4",1,"1,4","1,3","1,2,3","1,4","3,4",7,4,-99,6,5,5,3,5,5,3,5,2,6,6,4,1,1,1,23,1,6,2,-99,1,"intelligente Haushaltsgeräte, intelligente Gesundheitsüberwachungsgeräte",1,3,2,5,5,4,5,3,5,5,5,4,5,4,6,2,3,2,3,3,3,4,4,3,4,3,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know8|test_know6|test_know10|test_know5|test_know4|test_know2|test_know11|test_know3|test_know1|test_know9|test_know7,se_intro1|se_test1|se_test2|se_intro2|se9|se5|se8|se2|ac3|se1|se4|se6|se12|se10|se7|se11|se3,edu|age|employ|ac1|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust5|sys_trust12|sys_trust7|sys_trust2|sys_trust9|sys_trust6|sys_trust4|sys_trust1|sys_trust8|sys_trust3|sys_trust11|sys_trust10,sym_trust_into|symb_trust1|symb_trust5|symb_trust2|symb_trust4|symb_trust3,sa_intro|ac2|sa2|sa6|sa5|sa3|sa1|sa4
2024-05-20 12:35:44,2024-05-20 14:45:15,0,100,7770,1,2024-05-20 14:45:16,R_8R4vlYGABNrCNlo,anonymous,DE,8,4,1,AH22ED8,3,3,"1,2,3","3,4","1,4",1,"1,4",1,1,"1,2","1,3",1,"2,3,4",7,5,-99,5,5,4,4,2,6,3,5,3,4,5,1,1,1,2,25,1,6,4,-99,2,-99,2,3,2,4,2,3,5,5,3,6,5,3,3,3,2,2,5,4,3,3,3,3,3,3,2,4,5,2,"App musste zu Beginn neu gestartet werden, 2ter Versuch: AH22ED82",1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know2|test_know10|test_know5|test_know6|test_know9|test_know1|test_know8|test_know3|test_know4|test_know7|test_know11,se_intro1|se_test1|se_test2|se_intro2|ac3|se3|se1|se10|se2|se12|se11|se7|se9|se4|se5|se6|se8,employ|edu|ac1|gender|age|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust6|sys_trust5|sys_trust12|sys_trust4|sys_trust8|sys_trust10|sys_trust9|sys_trust2|sys_trust7|sys_trust3|sys_trust11|sys_trust1,sym_trust_into|symb_trust1|symb_trust2|symb_trust4|symb_trust5|symb_trust3,sa_intro|sa4|sa6|sa5|sa1|sa3|ac2|sa2
