Status,Progress,Duration (in seconds),Finished,DistributionChannel,UserLanguage,versuchsleitung,bedingung,einwilligung,codeword,sr_know1,sr_know2,test_know1,test_know2,test_know3,test_know4,test_know5,test_know6,test_know7,test_know8,test_know9,test_know10,test_know11,se_test1,se_test2,se_intro2,se1,se2,se3,se4,se5,se6,se7,se8,se9,se10,se11,se12,ac3,VL_kontaktiert,gender,age,ac1,edu,employ,employ_7_TEXT,SHD,SHD_1_TEXT,ExpertiseSMD,ExpertisePrivacyCS,ExperienceAR,sys_trust1,sys_trust2,sys_trust3,sys_trust4,sys_trust5,sys_trust6,sys_trust7,sys_trust8,sys_trust9,sys_trust10,sys_trust11,sys_trust12,symb_trust1,symb_trust2,symb_trust3,symb_trust4,symb_trust5,sa1,sa2,sa3,sa4,sa5,sa6,ac2,anmerkung_nachfrage,anmerkung_nachfrage_2_TEXT,anmerkung_sonstiges,anmerkung_sonstiges_2_TEXT,FL_31_DO,FL_24_DO,FL_26_DO,FL_15_DO,FL_17_DO,PerceivedKnowledge_DO,TestedKnowledge_DO,Self-Efficacy_DO,Demographie_DO,SystemTrust_DO,SymbolTrust_DO,SafetyAttitude_DO
0,100,3350,1,anonymous,DE,9,3,1,EF31RG1,2,2,1,"3,4",4,1,"1,2,4",1,1,1,3,"1,4",3,7,1,-99,7,4,2,2,6,2,4,5,3,3,6,3,1,1,2,23,1,6,4,-99,1,"Google Home, intelligentes Staubsaugegerät",2,3,2,6,4,6,5,6,5,6,7,6,6,4,6,2,2,2,2,2,2,5,4,1,5,2,5,2,App musste zu Beginn neu gestartet werden,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know4|test_know1|test_know7|test_know2|test_know10|test_know5|test_know6|test_know8|test_know9|test_know11|test_know3,se_intro1|se_test1|se_test2|se_intro2|se11|se7|se12|ac3|se10|se6|se1|se5|se8|se9|se4|se2|se3,age|employ|gender|edu|ac1|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust4|sys_trust9|sys_trust10|sys_trust12|sys_trust8|sys_trust1|sys_trust11|sys_trust2|sys_trust7|sys_trust5|sys_trust6|sys_trust3,sym_trust_into|symb_trust1|symb_trust4|symb_trust5|symb_trust2|symb_trust3,sa_intro|ac2|sa4|sa1|sa6|sa2|sa5|sa3
0,100,4424,1,anonymous,DE,9,1,1,EA07CH0,2,2,"1,2,3","3,4",4,1,"1,4",2,"2,3","1,3","1,3",1,"1,3,4",7,4,-99,1,4,7,1,4,1,4,4,4,4,7,4,1,1,2,23,1,6,4,-99,2,-99,2,3,2,3,4,4,5,5,1,5,6,4,4,4,4,3,3,4,4,3,3,5,3,1,2,3,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know4|test_know7|test_know3|test_know5|test_know8|test_know11|test_know9|test_know2|test_know1|test_know10|test_know6,se_intro1|se_test1|se_test2|se_intro2|se9|se7|ac3|se3|se4|se2|se1|se6|se12|se5|se11|se10|se8,employ|ac1|edu|gender|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust1|sys_trust12|sys_trust5|sys_trust9|sys_trust11|sys_trust7|sys_trust6|sys_trust8|sys_trust2|sys_trust4|sys_trust10|sys_trust3,sym_trust_into|symb_trust1|symb_trust3|symb_trust5|symb_trust2|symb_trust4,sa_intro|sa6|sa2|ac2|sa1|sa5|sa4|sa3
0,100,5307,1,anonymous,DE,9,2,1,UK22RG5,3,3,"1,2,3","3,4",4,"1,2,3,4","1,2",2,"1,4","1,3","2,3","1,2,4","3,4",7,7,-99,4,4,7,4,7,7,2,3,4,5,6,7,1,1,1,28,1,6,2,-99,2,-99,1,3,2,5,6,2,3,2,6,4,7,3,4,6,3,5,3,4,5,3,3,4,4,3,4,3,5,2,"App musste neu gestartet werden bei Aufgabe 1 da der QR Code nicht erfasst wurde. Zudem musste eine Aufgabe geskippt werden, obwohl sie gelöst wurde (sofern ich es bewerten konnte)",1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know3|test_know9|test_know7|test_know5|test_know6|test_know11|test_know1|test_know10|test_know8|test_know2|test_know4,se_intro1|se_test1|se_test2|se_intro2|ac3|se5|se10|se8|se6|se7|se1|se2|se3|se9|se11|se4|se12,employ|ac1|edu|gender|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust2|sys_trust12|sys_trust6|sys_trust5|sys_trust8|sys_trust4|sys_trust1|sys_trust9|sys_trust11|sys_trust10|sys_trust3|sys_trust7,sym_trust_into|symb_trust3|symb_trust1|symb_trust4|symb_trust5|symb_trust2,sa_intro|sa4|sa6|sa2|ac2|sa5|sa3|sa1
0,100,3402,1,anonymous,DE,9,1,1,DE24EN0,2,1,"1,2,3","3,4",4,1,"1,2,4",2,"1,4",1,3,"1,4","3,4",7,5,-99,6,3,2,2,5,4,3,1,2,3,7,3,1,1,2,24,1,4,4,-99,2,-99,2,3,2,3,4,2,2,1,1,5,3,4,3,1,3,1,2,2,3,2,1,2,1,2,1,1,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know1|test_know6|test_know4|test_know8|test_know10|test_know3|test_know11|test_know5|test_know9|test_know7|test_know2,se_intro1|se_test1|se_test2|se_intro2|se10|se9|se1|se11|se7|se6|se2|se5|se12|se8|se4|se3|ac3,ac1|employ|edu|gender|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust6|sys_trust9|sys_trust11|sys_trust7|sys_trust4|sys_trust5|sys_trust8|sys_trust3|sys_trust12|sys_trust1|sys_trust2|sys_trust10,sym_trust_into|symb_trust4|symb_trust5|symb_trust3|symb_trust2|symb_trust1,sa_intro|sa2|sa4|sa6|sa5|ac2|sa1|sa3
0,100,4226,1,anonymous,DE,6,1,1,IC07TT2,1,1,"1,3","3,4",4,"1,4","1,2,4",1,"3,4","3,4","1,3,4",2,"3,4",4,2,-99,4,2,3,4,3,3,3,4,1,5,4,4,1,1,3,21,1,6,4,-99,2,-99,2,3,2,4,2,3,7,3,4,7,3,5,4,6,6,4,5,5,4,4,1,1,1,1,1,1,5,2,Schwierigkeiten mit dem Einscannen der Geräte,1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,FL_26|Demographie,SymbolTrust|SafetyAttitude|SystemTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know1|test_know8|test_know9|test_know5|test_know6|test_know4|test_know11|test_know10|test_know3|test_know2,se_intro1|se_test1|se_test2|se_intro2|se2|se5|se4|se9|se11|se7|ac3|se3|se1|se6|se8|se12|se10,age|edu|ac1|employ|gender|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust5|sys_trust8|sys_trust9|sys_trust11|sys_trust12|sys_trust7|sys_trust4|sys_trust10|sys_trust6|sys_trust2|sys_trust1|sys_trust3,sym_trust_into|symb_trust1|symb_trust5|symb_trust4|symb_trust2|symb_trust3,sa_intro|ac2|sa1|sa3|sa5|sa6|sa2|sa4
0,100,4694,1,anonymous,DE,8,5,1,HA07AU9,2,2,1,"3,4",4,1,"1,2,4",1,4,3,"1,2,3",4,"3,4",7,4,-99,5,6,6,3,4,7,4,3,2,4,5,6,1,1,2,24,1,6,4,-99,1,Vernetzte Leuchten (Ikea) und intelligente Haushaltsgeräte,2,3,2,6,3,4,5,4,2,6,6,6,5,6,6,1,3,1,1,1,3,3,3,3,4,2,5,1,-99,2,2 Aufgaben geskippt,NA,NA,NA,Demographie|FL_17,SystemTrust|Self-Efficacy|PerceivedKnowledge|TestedKnowledge|SymbolTrust|SafetyAttitude,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know2|test_know7|test_know3|test_know11|test_know5|test_know4|test_know8|test_know10|test_know6|test_know1,se_intro1|se_test1|se_test2|se_intro2|se2|ac3|se3|se4|se12|se6|se11|se5|se9|se1|se7|se8|se10,employ|age|gender|ac1|edu|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust8|sys_trust2|sys_trust3|sys_trust12|sys_trust11|sys_trust6|sys_trust9|sys_trust1|sys_trust7|sys_trust4|sys_trust10|sys_trust5,sym_trust_into|symb_trust2|symb_trust1|symb_trust5|symb_trust4|symb_trust3,sa_intro|sa2|sa3|sa5|sa4|sa1|ac2|sa6
0,100,2812,1,anonymous,DE,8,2,1,IV12EN0,1,1,"1,2,3","3,4",4,1,1,1,2,"1,3","1,2,3","1,3,4","1,3,4",7,2,-99,4,4,5,3,2,1,3,1,2,3,4,3,1,1,2,24,1,6,4,-99,2,-99,2,3,2,4,5,4,3,5,1,5,5,4,5,4,6,2,3,1,3,1,2,3,2,2,4,1,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SystemTrust|SafetyAttitude|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know3|test_know4|test_know8|test_know6|test_know1|test_know9|test_know5|test_know10|test_know2|test_know11|test_know7,se_intro1|se_test1|se_test2|se_intro2|se7|se2|se12|se5|se11|se4|se8|se3|se1|se10|se6|ac3|se9,employ|age|edu|ac1|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust9|sys_trust12|sys_trust10|sys_trust3|sys_trust6|sys_trust5|sys_trust7|sys_trust1|sys_trust2|sys_trust4|sys_trust8|sys_trust11,sym_trust_into|symb_trust3|symb_trust1|symb_trust5|symb_trust2|symb_trust4,sa_intro|sa3|sa6|ac2|sa2|sa5|sa4|sa1
0,100,6130,1,anonymous,DE,8,1,1,AR23RG2,3,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,3","1,2,3","1,4","3,4",7,7,-99,7,4,5,4,5,7,3,3,1,6,5,5,1,1,1,22,4,6,4,-99,1,"Google Home, Phillips Hue,",2,3,1,7,7,2,7,5,6,6,7,7,7,7,7,3,2,4,3,3,4,2,3,2,3,3,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know5|test_know1|test_know6|test_know3|test_know2|test_know10|test_know4|test_know11|test_know8|test_know9|test_know7,se_intro1|se_test1|se_test2|se_intro2|se4|ac3|se10|se3|se1|se2|se6|se7|se8|se5|se12|se9|se11,gender|ac1|employ|edu|age|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust3|sys_trust9|sys_trust5|sys_trust6|sys_trust10|sys_trust8|sys_trust11|sys_trust7|sys_trust4|sys_trust2|sys_trust12|sys_trust1,sym_trust_into|symb_trust5|symb_trust1|symb_trust3|symb_trust2|symb_trust4,sa_intro|sa1|ac2|sa6|sa2|sa4|sa5|sa3
0,100,3871,1,anonymous,DE,8,2,1,HR08EL1,1,1,"1,2,3",4,4,"1,3","3,4",2,1,1,"2,3","1,2,4","1,3,4",7,1,-99,5,5,6,2,3,7,4,4,2,3,6,2,1,1,2,23,1,6,4,-99,2,-99,2,3,2,3,4,2,2,1,5,4,4,3,4,3,5,3,5,5,3,3,2,3,2,1,2,1,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know2|test_know5|test_know1|test_know4|test_know6|test_know7|test_know8|test_know3|test_know11|test_know9|test_know10,se_intro1|se_test1|se_test2|se_intro2|se12|se6|se4|se11|se10|se5|se2|se7|se9|ac3|se1|se8|se3,ac1|gender|employ|age|edu|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust11|sys_trust7|sys_trust12|sys_trust8|sys_trust5|sys_trust9|sys_trust4|sys_trust1|sys_trust3|sys_trust10|sys_trust6|sys_trust2,sym_trust_into|symb_trust5|symb_trust4|symb_trust1|symb_trust2|symb_trust3,sa_intro|sa4|sa5|sa2|sa1|sa6|sa3|ac2
0,100,4418,1,anonymous,DE,6,4,1,AR08RA1,4,3,"1,2,3",4,4,1,"1,2",1,1,"1,3","2,3","1,4","3,4",7,6,-99,3,4,6,3,3,4,5,7,2,6,5,4,1,1,1,23,1,6,4,-99,2,-99,1,3,1,5,6,4,5,3,5,6,5,3,4,4,5,3,4,4,4,3,2,4,4,4,4,3,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SafetyAttitude|SystemTrust,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know1|test_know2|test_know10|test_know5|test_know8|test_know6|test_know4|test_know11|test_know3|test_know7|test_know9,se_intro1|se_test1|se_test2|se_intro2|se6|se12|se7|se3|se10|se11|se1|se4|se8|ac3|se9|se5|se2,edu|gender|employ|ac1|age|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust5|sys_trust7|sys_trust6|sys_trust2|sys_trust9|sys_trust3|sys_trust4|sys_trust8|sys_trust1|sys_trust12|sys_trust10|sys_trust11,sym_trust_into|symb_trust4|symb_trust3|symb_trust1|symb_trust2|symb_trust5,sa_intro|ac2|sa3|sa4|sa2|sa1|sa5|sa6
0,100,2422,1,anonymous,DE,6,5,1,MA10RG3,2,2,"1,2,3","1,3,4",4,"1,3,4","1,2,4",2,"1,3,4","1,2,3,4","1,2,3","1,2,4","3,4",7,5,-99,4,5,5,4,4,6,2,6,3,4,6,5,1,1,2,20,1,6,4,-99,2,-99,2,3,1,3,5,5,3,3,5,5,7,4,5,4,3,2,4,4,4,2,2,2,2,2,2,2,5,1,-99,1,-99,NA,NA,NA,FL_17|Demographie,TestedKnowledge|Self-Efficacy|SystemTrust|PerceivedKnowledge|SymbolTrust|SafetyAttitude,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know11|test_know8|test_know2|test_know4|test_know3|test_know6|test_know10|test_know5|test_know9|test_know1|test_know7,se_intro1|se_test1|se_test2|se_intro2|se8|se7|se5|se6|se11|se3|se12|se4|ac3|se9|se10|se1|se2,employ|gender|edu|ac1|age|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust3|sys_trust10|sys_trust7|sys_trust8|sys_trust1|sys_trust4|sys_trust2|sys_trust11|sys_trust12|sys_trust6|sys_trust5|sys_trust9,sym_trust_into|symb_trust3|symb_trust1|symb_trust2|symb_trust4|symb_trust5,sa_intro|sa2|sa3|sa1|sa6|sa5|sa4|ac2
0,100,2078,1,anonymous,DE,11,1,1,testest,2,3,2,2,4,1,3,3,3,3,2,1,4,4,6,-99,6,5,3,5,5,4,6,3,5,5,5,4,4,1,2,22,2,4,1,-99,2,-99,2,1,2,5,4,5,6,6,4,4,4,3,4,3,6,2,4,4,5,2,3,3,4,3,3,3,3,2,testestestetst,2,testestest,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know6|test_know9|test_know7|test_know10|test_know11|test_know1|test_know8|test_know3|test_know2|test_know4|test_know5,se_intro1|se_test1|se_test2|se_intro2|se3|se2|se1|se9|ac3|se12|se8|se5|se4|se6|se11|se7|se10,gender|age|ac1|employ|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust6|sys_trust8|sys_trust3|sys_trust11|sys_trust4|sys_trust1|sys_trust12|sys_trust5|sys_trust2|sys_trust10|sys_trust7|sys_trust9,sym_trust_into|symb_trust4|symb_trust2|symb_trust1|symb_trust3|symb_trust5,sa_intro|sa2|sa3|sa1|sa6|sa5|sa4|ac2
0,100,3854,1,anonymous,DE,9,2,1,AS11EE0,3,2,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","1,2,3","1,3","1,4","1,3,4",7,3,-99,4,7,6,1,5,7,3,7,3,6,7,7,1,1,1,24,1,6,2,-99,2,-99,2,1,2,3,5,2,2,1,-99,6,7,3,4,2,5,1,2,2,1,1,4,3,4,5,3,4,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,Demographie|FL_26,SymbolTrust|SafetyAttitude|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know11|test_know3|test_know9|test_know6|test_know8|test_know4|test_know10|test_know7|test_know1|test_know2|test_know5,se_intro1|se_test1|se_test2|se_intro2|se12|se7|se1|ac3|se9|se5|se4|se10|se3|se11|se8|se2|se6,gender|edu|ac1|employ|age|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust7|sys_trust2|sys_trust3|sys_trust5|sys_trust9|sys_trust12|sys_trust1|sys_trust11|sys_trust4|sys_trust10|sys_trust6|sys_trust8,sym_trust_into|symb_trust1|symb_trust4|symb_trust3|symb_trust5|symb_trust2,sa_intro|sa3|ac2|sa1|sa5|sa6|sa4|sa2
0,100,3577,1,anonymous,DE,9,2,1,EO29UN9,1,1,"1,2,3",3,4,3,"1,4",1,4,3,1,"1,4","1,3",6,2,-99,4,3,4,3,3,5,3,4,3,5,6,3,1,1,2,24,1,6,4,-99,1,Phillips Hue,2,3,2,6,5,4,4,5,5,5,5,5,5,4,5,2,3,3,3,3,2,3,2,2,3,1,5,2,Neustart des Apps da keine QR Codes erfasst werden konnten. VP sagte mir auch dass das Video sehr gestockt hatte beim 1. mal.,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know1|test_know11|test_know3|test_know4|test_know5|test_know2|test_know10|test_know9|test_know7|test_know8|test_know6,se_intro1|se_test1|se_test2|se_intro2|se6|se8|se10|se1|se11|se2|se9|ac3|se3|se4|se12|se5|se7,ac1|age|employ|edu|gender|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust7|sys_trust1|sys_trust2|sys_trust3|sys_trust11|sys_trust5|sys_trust6|sys_trust9|sys_trust4|sys_trust12|sys_trust8|sys_trust10,sym_trust_into|symb_trust5|symb_trust2|symb_trust3|symb_trust1|symb_trust4,sa_intro|ac2|sa1|sa5|sa4|sa2|sa3|sa6
0,100,4624,1,anonymous,DE,9,2,1,il22ch2,2,2,"1,2,3","3,4",4,"1,3","1,2,4","1,2","1,4","1,3",3,4,"3,4",7,1,-99,3,6,6,2,5,7,2,6,2,6,6,5,1,1,1,31,1,6,4,-99,2,-99,2,3,2,3,4,2,1,3,5,3,5,3,4,3,5,2,2,2,2,2,2,2,2,1,4,2,5,1,-99,2,"Bei Aufgabe 1 war er ein wenig verwirrt und nicht sicher ob er richtig 'angenommen' hat die eine Option, da es offenbar grau geblieben sei.",Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know5|test_know1|test_know11|test_know2|test_know7|test_know6|test_know3|test_know8|test_know10|test_know4,se_intro1|se_test1|se_test2|se_intro2|se6|ac3|se8|se11|se10|se5|se3|se2|se12|se4|se1|se9|se7,employ|age|ac1|gender|edu|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust10|sys_trust6|sys_trust7|sys_trust8|sys_trust3|sys_trust2|sys_trust1|sys_trust12|sys_trust4|sys_trust5|sys_trust11|sys_trust9,sym_trust_into|symb_trust5|symb_trust2|symb_trust1|symb_trust3|symb_trust4,sa_intro|sa5|sa3|sa6|sa4|ac2|sa2|sa1
0,100,3421,1,anonymous,DE,9,4,1,AT03EN8,2,2,"1,2,3",4,4,1,"1,2,4",1,4,"1,3","2,3","1,4","3,4",6,3,-99,5,2,4,3,6,5,3,3,2,5,5,2,1,1,2,26,1,6,4,-99,2,-99,2,3,2,5,5,5,6,4,3,6,6,5,5,6,5,2,5,4,3,1,2,3,2,2,3,2,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know10|test_know6|test_know3|test_know2|test_know1|test_know7|test_know9|test_know4|test_know8|test_know11|test_know5,se_intro1|se_test1|se_test2|se_intro2|se1|se12|se3|se2|se10|se9|ac3|se7|se11|se4|se5|se8|se6,edu|gender|ac1|age|employ|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust8|sys_trust5|sys_trust4|sys_trust6|sys_trust1|sys_trust12|sys_trust10|sys_trust3|sys_trust2|sys_trust9|sys_trust11|sys_trust7,sym_trust_into|symb_trust1|symb_trust2|symb_trust5|symb_trust4|symb_trust3,sa_intro|sa2|sa1|sa6|sa4|sa5|sa3|ac2
0,100,4152,1,anonymous,DE,8,1,1,is21gr5,2,1,"1,2,3",3,4,1,2,1,"1,2",3,"1,3","1,4","2,3,4",7,6,-99,1,2,2,2,2,2,1,5,1,3,2,4,1,1,1,24,1,6,4,-99,2,-99,2,3,2,2,2,2,3,3,2,4,2,3,3,4,4,2,4,3,3,3,3,4,3,3,2,2,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know7|test_know11|test_know8|test_know3|test_know1|test_know5|test_know4|test_know9|test_know6|test_know10|test_know2,se_intro1|se_test1|se_test2|se_intro2|se11|se4|se12|se3|se9|se7|se10|ac3|se1|se6|se8|se2|se5,gender|employ|age|ac1|edu|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust3|sys_trust8|sys_trust1|sys_trust11|sys_trust2|sys_trust10|sys_trust12|sys_trust4|sys_trust6|sys_trust5|sys_trust7|sys_trust9,sym_trust_into|symb_trust4|symb_trust1|symb_trust2|symb_trust5|symb_trust3,sa_intro|sa5|sa4|sa6|sa2|ac2|sa1|sa3
0,100,3212,1,anonymous,DE,6,2,1,AR12OK1,2,1,"1,2,3",4,4,"1,4","1,2,4",1,"1,4","1,2,3","2,3","1,3,4","3,4",7,1,-99,6,4,5,2,7,3,5,7,1,7,7,5,1,1,2,23,1,5,4,-99,1,Alexa,2,3,1,7,7,7,7,1,3,7,7,6,6,7,6,5,4,3,3,3,1,2,4,4,4,1,5,1,-99,2,Mehr Hinweise zu den Einstellungen der App gewünscht.,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know6|test_know10|test_know5|test_know3|test_know1|test_know8|test_know4|test_know2|test_know7|test_know11|test_know9,se_intro1|se_test1|se_test2|se_intro2|se4|se1|se7|se9|se2|se6|se12|se5|se10|se8|ac3|se11|se3,age|ac1|employ|gender|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust2|sys_trust10|sys_trust9|sys_trust3|sys_trust5|sys_trust6|sys_trust1|sys_trust11|sys_trust7|sys_trust8|sys_trust4,sym_trust_into|symb_trust5|symb_trust1|symb_trust3|symb_trust4|symb_trust2,sa_intro|ac2|sa6|sa2|sa5|sa1|sa4|sa3
0,100,3552,1,anonymous,DE,6,2,1,IM07EN3,2,2,1,"3,4",4,1,"1,2,4",1,1,"1,3","1,2,3","1,4","3,4",7,4,-99,5,7,7,5,3,3,3,6,3,7,6,6,1,1,1,21,1,6,4,-99,1,"Intelligente Bewässerungssteuerung, Vernetzte Leuchten, Hausassistenten",2,3,1,4,6,5,5,4,4,5,6,6,6,3,2,3,3,2,5,3,2,4,3,3,2,3,5,1,-99,2,"Einwilligungserklärung steht bar, es wird aber ein Gutschein ausgegeben.",PerceivedKnowledge|TestedKnowledge|Self-Efficacy,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know6|test_know7|test_know3|test_know8|test_know2|test_know5|test_know11|test_know1|test_know4|test_know10|test_know9,se_intro1|se_test1|se_test2|se_intro2|se5|se2|se7|se11|se1|se6|se3|ac3|se8|se4|se12|se9|se10,gender|age|employ|ac1|edu|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust8|sys_trust2|sys_trust7|sys_trust5|sys_trust6|sys_trust1|sys_trust4|sys_trust12|sys_trust11|sys_trust9|sys_trust3|sys_trust10,sym_trust_into|symb_trust5|symb_trust4|symb_trust1|symb_trust2|symb_trust3,sa_intro|sa2|sa6|sa4|ac2|sa1|sa5|sa3
0,100,2412,1,anonymous,DE,6,1,1,AS08LZ5,3,3,"1,2,3","3,4",4,"1,3",3,1,"1,4",1,"1,3","1,4","2,3,4",7,6,-99,2,1,3,1,1,6,1,1,1,3,3,6,1,1,2,28,1,7,4,-99,1,"Ikea Leuchten, Ikea Stecker, Apple HomePod",1,1,1,4,5,7,5,3,5,5,7,7,5,7,7,3,4,4,5,3,5,4,4,5,5,4,5,1,-99,2,Fragestellung unklar. Passwörter müssen möglichst lang sein.,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,NA,NA,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know5|test_know8|test_know4|test_know6|test_know9|test_know11|test_know2|test_know10|test_know3|test_know1,se_intro1|se_test1|se_test2|se_intro2|se9|se10|se8|se6|se5|se7|ac3|se11|se3|se2|se1|se12|se4,age|gender|edu|ac1|employ|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust12|sys_trust9|sys_trust11|sys_trust1|sys_trust4|sys_trust5|sys_trust10|sys_trust8|sys_trust2|sys_trust3|sys_trust7|sys_trust6,sym_trust_into|symb_trust4|symb_trust5|symb_trust2|symb_trust3|symb_trust1,sa_intro|sa2|ac2|sa3|sa1|sa6|sa4|sa5
